Telemetry_ID,Trip_ID,Timestamp,Minute_Offset,Latitude,Longitude,Altitude,Speed_KMH,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,Phone_Mount
TEL_000180,T008,2026-08-11 02:06:00,4,13.04253,77.58378,918.2,17.5,1.03,0.69,11.0,1.1,7.0,1.8,Handlebar_Mount
TEL_000181,T008,2026-08-11 02:07:00,5,13.044211,77.582286,923.8,21.4,-0.96,1.36,10.01,4.3,-4.3,-8.1,Handlebar_Mount
TEL_000182,T008,2026-08-11 02:08:00,6,13.042146,77.583858,919.1,24.7,-0.53,1.14,9.11,6.0,0.3,-1.4,Handlebar_Mount
TEL_000183,T008,2026-08-11 02:09:00,7,13.04312,77.58658,919.9,27.5,1.16,0.96,9.72,2.3,7.0,8.8,Handlebar_Mount
TEL_000184,T008,2026-08-11 02:10:00,8,13.040372,77.584868,923.9,30.8,-0.67,1.14,9.39,5.4,-8.6,4.9,Handlebar_Mount
TEL_000185,T008,2026-08-11 02:11:00,9,13.037507,77.58299,917.7,32.6,1.04,0.62,9.22,3.9,8.4,-16.3,Handlebar_Mount
TEL_000186,T008,2026-08-11 02:12:00,10,13.040356,77.585164,918.5,34.1,0.78,0.52,10.25,-1.8,9.2,0.3,Handlebar_Mount
TEL_000187,T008,2026-08-11 02:13:00,11,13.040857,77.588607,922.2,33.1,-0.67,-0.34,9.45,-1.9,-2.3,-0.9,Handlebar_Mount
TEL_000188,T008,2026-08-11 02:14:00,12,13.037441,77.589822,915.3,34.5,-0.02,0.49,9.42,6.3,4.0,-17.4,Handlebar_Mount
TEL_000189,T008,2026-08-11 02:15:00,13,13.034165,77.591651,922.5,35.7,-0.18,0.42,9.38,3.1,2.1,5.9,Handlebar_Mount
TEL_000190,T008,2026-08-11 02:16:00,14,13.036736,77.594666,916.9,37.7,-0.52,0.68,10.1,2.3,-9.0,19.4,Handlebar_Mount
TEL_000191,T008,2026-08-11 02:17:00,15,13.036942,77.590635,915.7,38.4,-0.39,0.24,10.31,3.4,-3.6,21.5,Handlebar_Mount
TEL_000192,T008,2026-08-11 02:18:00,16,13.033598,77.588713,916.5,36.7,-0.95,-0.58,9.98,1.0,-5.4,-1.9,Handlebar_Mount
TEL_000193,T008,2026-08-11 02:19:00,17,13.030839,77.591193,923.0,35.3,-0.45,-0.48,10.0,-1.0,-2.5,7.7,Handlebar_Mount
TEL_000194,T008,2026-08-11 02:20:00,18,13.027474,77.593225,916.9,37.4,-0.38,0.7,9.75,0.2,1.1,8.7,Handlebar_Mount
TEL_000195,T008,2026-08-11 02:21:00,19,13.024553,77.591688,918.8,31.4,-0.11,-2.08,9.95,-6.8,-1.4,-1.5,Handlebar_Mount
TEL_000196,T008,2026-08-11 02:22:00,20,13.024553,77.591688,919.3,0.0,-0.2,-1.81,8.69,-4.6,-2.2,-3.6,Handlebar_Mount
TEL_000197,T009,2026-08-12 04:05:00,0,13.049314,77.597766,918.6,0.0,0.14,0.0,10.26,-1.5,2.4,-2.4,Handlebar_Mount
TEL_000198,T009,2026-08-12 04:06:00,1,13.049596,77.597121,918.8,6.7,0.07,2.33,10.17,6.2,3.4,2.3,Handlebar_Mount
TEL_000199,T009,2026-08-12 04:07:00,2,13.050619,77.596838,920.0,10.1,-0.31,1.18,10.02,5.0,-7.4,0.8,Handlebar_Mount
TEL_000200,T009,2026-08-12 04:08:00,3,13.05038,77.598418,924.3,15.2,-0.25,1.77,9.89,7.5,-1.5,6.5,Handlebar_Mount
TEL_000201,T009,2026-08-12 04:09:00,4,13.049317,77.597739,920.7,12.0,-1.32,-1.12,9.39,-7.4,-10.3,-6.6,Handlebar_Mount
TEL_000202,T009,2026-08-12 04:10:00,5,13.049817,77.596288,918.9,14.6,0.36,0.89,10.28,4.3,3.2,-17.0,Handlebar_Mount
TEL_000203,T009,2026-08-12 04:11:00,6,13.050613,77.598109,920.9,18.9,-0.58,1.52,9.93,7.4,-6.0,-2.6,Handlebar_Mount
TEL_000204,T009,2026-08-12 04:12:00,7,13.052874,77.597379,921.7,22.6,0.13,1.28,9.27,6.0,4.6,-10.3,Handlebar_Mount
TEL_000205,T009,2026-08-12 04:13:00,8,13.051965,77.594835,924.3,25.7,0.56,1.08,9.76,0.6,4.5,-17.4,Handlebar_Mount
TEL_000206,T009,2026-08-12 04:14:00,9,13.051774,77.597572,917.3,26.1,-0.71,0.13,11.17,0.9,-8.4,4.6,Handlebar_Mount
TEL_000207,T009,2026-08-12 04:15:00,10,13.053252,77.594954,920.3,28.6,-0.21,0.88,9.39,2.2,-3.0,3.1,Handlebar_Mount
TEL_000208,T009,2026-08-12 04:16:00,11,13.054753,77.597547,918.9,28.5,-1.24,-0.04,9.85,0.9,-11.3,8.2,Handlebar_Mount
TEL_000209,T009,2026-08-12 04:17:00,12,13.052408,77.599764,921.3,30.7,-0.27,0.75,9.28,4.5,-7.0,-11.8,Handlebar_Mount
TEL_000210,T009,2026-08-12 04:18:00,13,13.051306,77.597816,918.5,21.3,0.83,-3.25,10.06,-9.9,10.6,14.6,Handlebar_Mount
TEL_000211,T009,2026-08-12 04:19:00,14,13.053464,77.596874,923.5,22.4,0.33,0.37,8.27,-0.8,2.3,7.6,Handlebar_Mount
TEL_000212,T009,2026-08-12 04:20:00,15,13.053437,77.594194,920.2,25.5,0.47,1.09,9.68,6.7,8.4,1.4,Handlebar_Mount
TEL_000213,T009,2026-08-12 04:21:00,16,13.051151,77.592715,915.8,25.9,0.05,0.14,10.73,3.0,-1.1,-2.9,Handlebar_Mount
TEL_000214,T009,2026-08-12 04:22:00,17,13.053717,77.591686,923.4,26.3,-0.4,0.11,9.06,3.2,-4.8,17.3,Handlebar_Mount
TEL_000215,T009,2026-08-12 04:23:00,18,13.054541,77.589025,920.0,26.5,0.96,0.1,9.82,-1.9,3.3,8.5,Handlebar_Mount
TEL_000216,T009,2026-08-12 04:24:00,19,13.053882,77.592001,922.1,29.0,-0.5,0.86,8.88,1.0,3.4,5.9,Handlebar_Mount
TEL_000217,T009,2026-08-12 04:25:00,20,13.053651,77.588741,924.6,31.1,-0.29,0.72,9.63,4.6,-4.0,20.4,Handlebar_Mount
TEL_000218,T009,2026-08-12 04:26:00,21,13.051962,77.591746,923.2,32.8,-0.66,0.61,6.66,3.9,-14.9,-1.6,Handlebar_Mount
TEL_000219,T009,2026-08-12 04:27:00,22,13.051965,77.59512,916.5,32.1,-0.66,-0.27,10.29,-2.0,-9.5,4.3,Handlebar_Mount
TEL_000220,T009,2026-08-12 04:28:00,23,13.053368,77.598107,918.0,31.4,1.89,-0.23,9.64,-1.6,11.8,-5.3,Handlebar_Mount
TEL_000221,T009,2026-08-12 04:29:00,24,13.0564,77.599271,917.4,30.9,0.25,-0.19,9.39,1.3,5.8,6.1,Handlebar_Mount
TEL_000222,T009,2026-08-12 04:30:00,25,13.055815,77.595895,918.3,32.6,-1.35,0.62,9.83,-1.5,-13.9,7.9,Handlebar_Mount
TEL_000223,T009,2026-08-12 04:31:00,26,13.058136,77.598315,915.2,31.9,-0.19,-0.26,9.88,-5.4,-0.6,-19.4,Handlebar_Mount
TEL_000224,T009,2026-08-12 04:32:00,27,13.058136,77.598315,921.8,0.0,-0.15,-3.36,8.74,-6.6,0.1,-1.1,Handlebar_Mount
TEL_000225,T010,2026-08-13 05:44:00,0,13.028679,77.58696,916.1,0.0,0.12,0.0,9.09,2.8,-3.6,2.7,Handlebar_Mount
TEL_000226,T010,2026-08-13 05:45:00,1,13.028151,77.586494,924.0,6.7,0.16,2.33,9.46,10.4,5.9,0.1,Handlebar_Mount
TEL_000227,T010,2026-08-13 05:46:00,2,13.028696,77.585311,920.6,12.4,0.94,1.96,9.57,10.0,12.7,-1.1,Handlebar_Mount
TEL_000228,T010,2026-08-13 05:47:00,3,13.030413,77.585843,916.2,17.1,-1.02,1.65,9.36,9.6,-10.0,3.7,Handlebar_Mount
TEL_000229,T010,2026-08-13 05:48:00,4,13.028432,77.584846,918.5,21.1,-0.36,1.38,9.67,2.2,-2.5,-5.6,Handlebar_Mount
TEL_000230,T010,2026-08-13 05:49:00,5,13.026191,77.585497,922.6,22.2,-1.15,0.38,9.83,2.6,-10.5,-18.9,Handlebar_Mount
TEL_000231,T010,2026-08-13 05:50:00,6,13.025583,77.582897,920.4,25.4,-0.65,1.1,10.28,3.2,0.9,2.8,Handlebar_Mount
TEL_000232,T010,2026-08-13 05:51:00,7,13.02353,77.585006,915.1,28.0,0.33,0.92,10.38,7.2,2.6,-11.4,Handlebar_Mount
TEL_000233,T010,2026-08-13 05:52:00,8,13.024943,77.582152,916.4,30.3,-0.12,0.78,9.62,4.6,-1.6,8.3,Handlebar_Mount
TEL_000234,T010,2026-08-13 05:53:00,9,13.023197,77.579265,923.9,32.1,-0.69,0.65,9.47,1.0,-3.8,-4.0,Handlebar_Mount
TEL_000235,T010,2026-08-13 05:54:00,10,13.019503,77.578916,923.9,35.3,-0.76,1.09,9.88,1.8,-3.6,-1.4,Handlebar_Mount
TEL_000236,T010,2026-08-13 05:55:00,11,13.015788,77.57983,916.4,36.4,-0.0,0.37,10.06,5.5,-2.9,-0.6,Handlebar_Mount
TEL_000237,T010,2026-08-13 05:56:00,12,13.011882,77.580164,923.5,37.3,0.2,0.31,10.78,1.9,2.0,18.1,Handlebar_Mount
TEL_000238,T010,2026-08-13 05:57:00,13,13.013053,77.576588,921.3,35.8,-1.28,-0.51,10.37,-1.8,-11.2,7.8,Handlebar_Mount
TEL_000239,T010,2026-08-13 05:58:00,14,13.016672,77.575223,916.6,36.8,-1.08,0.35,10.05,0.0,-14.0,15.4,Handlebar_Mount
TEL_000240,T010,2026-08-13 05:59:00,15,13.020008,77.576871,919.1,35.4,-0.75,-0.49,10.11,-3.4,-8.3,7.0,Handlebar_Mount
TEL_000241,T010,2026-08-13 06:00:00,16,13.020008,77.576871,916.1,0.0,0.39,-1.62,9.57,-7.1,5.1,-4.3,Handlebar_Mount
TEL_000242,T011,2026-08-13 17:12:00,0,13.035292,77.597514,916.6,0.0,-0.08,0.0,9.94,-1.0,-1.6,-1.6,Handlebar_Mount
TEL_000243,T011,2026-08-13 17:13:00,1,13.035293,77.597987,917.2,4.5,0.34,1.56,9.52,9.0,3.9,2.0,Handlebar_Mount
TEL_000244,T011,2026-08-13 17:14:00,2,13.03435,77.598726,917.5,11.4,0.33,2.42,10.85,8.1,-0.1,11.3,Handlebar_Mount
TEL_000245,T011,2026-08-13 17:15:00,3,13.034443,77.597247,920.2,14.1,0.31,0.92,9.95,2.0,2.6,-4.9,Handlebar_Mount
TEL_000246,T011,2026-08-13 17:16:00,4,13.034236,77.599191,919.1,18.6,-0.23,1.55,10.05,6.8,-1.9,9.5,Handlebar_Mount
TEL_000247,T011,2026-08-13 17:17:00,5,13.032221,77.597995,924.9,22.3,-1.55,1.3,9.96,4.4,-15.9,9.2,Handlebar_Mount
TEL_000248,T011,2026-08-13 17:18:00,6,13.030035,77.599704,923.7,26.4,-0.39,1.43,9.31,0.9,-0.7,4.5,Handlebar_Mount
TEL_000249,T011,2026-08-13 17:19:00,7,13.031378,77.59698,923.9,28.9,-0.72,0.87,9.51,6.0,-1.7,11.2,Handlebar_Mount
TEL_000250,T011,2026-08-13 17:20:00,8,13.034437,77.598103,919.0,31.0,-1.11,0.73,9.88,4.7,-9.1,11.9,Handlebar_Mount
TEL_000251,T011,2026-08-13 17:21:00,9,13.031959,77.596069,924.6,30.5,-0.62,-0.17,9.13,-1.3,-8.6,29.1,Handlebar_Mount
TEL_000252,T011,2026-08-13 17:22:00,10,13.034395,77.59405,915.1,30.1,0.94,-0.14,9.84,-1.1,4.4,9.0,Handlebar_Mount
TEL_000253,T011,2026-08-13 17:23:00,11,13.037148,77.592118,918.3,32.0,0.6,0.66,9.79,-0.4,9.5,-15.9,Handlebar_Mount
TEL_000254,T011,2026-08-13 17:24:00,12,13.038779,77.588985,923.4,33.6,-0.75,0.55,10.78,3.6,-8.4,6.6,Handlebar_Mount
TEL_000255,T011,2026-08-13 17:25:00,13,13.036035,77.591435,917.1,35.0,-0.13,0.47,10.88,4.2,1.5,7.2,Handlebar_Mount
TEL_000256,T011,2026-08-13 17:26:00,14,13.033204,77.588909,916.3,36.1,-1.49,0.39,9.38,1.4,-11.6,-8.8,Handlebar_Mount
TEL_000257,T011,2026-08-13 17:27:00,15,13.035982,77.591287,918.0,34.8,0.22,-0.45,10.55,-1.2,1.9,-10.4,Handlebar_Mount
TEL_000258,T011,2026-08-13 17:28:00,16,13.039186,77.592798,920.8,33.7,-1.18,-0.38,10.61,-1.1,-13.8,-8.0,Handlebar_Mount
TEL_000259,T011,2026-08-13 17:29:00,17,13.035752,77.594118,924.9,35.0,-0.51,0.46,9.93,-0.6,-7.3,1.6,Handlebar_Mount
TEL_000260,T011,2026-08-13 17:30:00,18,13.035032,77.591113,918.1,29.4,-1.44,-1.95,10.09,-8.2,-10.6,13.3,Handlebar_Mount
TEL_000261,T011,2026-08-13 17:31:00,19,13.035575,77.588092,924.2,29.2,-0.48,-0.08,9.74,-1.7,-7.3,-3.3,Handlebar_Mount
TEL_000262,T011,2026-08-13 17:32:00,20,13.035744,77.591367,921.5,31.2,-0.23,0.71,9.57,0.9,-6.6,-4.2,Handlebar_Mount
TEL_000263,T011,2026-08-13 17:33:00,21,13.033047,77.593139,917.0,30.7,0.05,-0.18,10.51,1.2,3.0,-19.0,Handlebar_Mount
TEL_000264,T011,2026-08-13 17:34:00,22,13.030363,77.595252,924.0,32.5,0.8,0.63,9.98,1.1,-0.9,-4.2,Handlebar_Mount
TEL_000265,T011,2026-08-13 17:35:00,23,13.028939,77.59853,920.5,34.0,-0.8,0.53,9.68,0.6,-12.2,-9.8,Handlebar_Mount
TEL_000266,T011,2026-08-13 17:36:00,24,13.025596,77.599493,919.8,33.1,0.27,-0.34,7.85,-1.5,10.2,-11.2,Handlebar_Mount
TEL_000267,T011,2026-08-13 17:37:00,25,13.02224,77.598121,922.8,34.5,1.09,0.5,10.01,2.7,6.1,8.2,Handlebar_Mount
TEL_000268,T011,2026-08-13 17:38:00,26,13.020945,77.594847,921.6,33.5,0.4,-0.36,10.08,-0.9,-1.7,-5.2,Handlebar_Mount
TEL_000269,T011,2026-08-13 17:39:00,27,13.01895,77.591781,917.9,34.8,-1.3,0.47,10.93,0.9,-10.6,5.6,Handlebar_Mount
TEL_000270,T011,2026-08-13 17:40:00,28,13.015545,77.590804,919.8,33.7,-0.15,-0.38,10.59,-0.2,-7.7,0.7,Handlebar_Mount
TEL_000271,T011,2026-08-13 17:41:00,29,13.012455,77.592818,923.7,35.1,-1.12,0.46,10.16,0.0,-9.5,10.4,Handlebar_Mount
TEL_000272,T011,2026-08-13 17:42:00,30,13.012455,77.592818,923.9,0.0,0.29,-2.5,9.67,-10.7,6.7,-2.9,Handlebar_Mount
TEL_000273,T012,2026-08-14 18:36:00,0,13.052196,77.606214,919.2,0.0,-0.1,0.0,9.07,2.0,0.3,-2.6,Pocket
TEL_000274,T012,2026-08-14 18:37:00,1,13.052317,77.606671,923.4,4.5,-0.0,1.56,9.88,5.0,1.3,2.4,Pocket
TEL_000275,T012,2026-08-14 18:38:00,2,13.052967,77.606105,917.3,8.2,0.06,1.31,9.2,9.2,-0.8,-1.8,Pocket
TEL_000276,T012,2026-08-14 18:39:00,3,13.053025,77.604908,922.4,11.4,-0.43,1.1,10.02,0.2,-2.7,-18.3,Pocket
TEL_000277,T012,2026-08-14 18:40:00,4,13.052529,77.605787,924.6,9.6,-0.37,-0.63,10.1,-3.3,0.6,-1.1,Pocket
TEL_000278,T012,2026-08-14 18:41:00,5,13.051923,77.606952,917.8,12.5,1.02,1.02,9.81,5.6,7.6,-7.4,Pocket
TEL_000279,T012,2026-08-14 18:42:00,6,13.052141,77.605158,918.7,17.2,-1.91,1.64,9.83,5.9,-21.5,-10.4,Pocket
TEL_000280,T012,2026-08-14 18:43:00,7,13.051318,77.607228,921.6,21.2,1.13,1.38,10.18,5.1,11.2,-3.0,Pocket
TEL_000281,T012,2026-08-14 18:44:00,8,13.05347,77.605814,921.9,24.5,-0.08,1.16,10.11,3.0,-4.9,-0.1,Pocket
TEL_000282,T012,2026-08-14 18:45:00,9,13.05625,77.606874,918.6,28.3,-0.63,1.3,9.6,5.0,-8.8,3.8,Pocket
TEL_000283,T012,2026-08-14 18:46:00,10,13.058374,77.6094,915.8,31.4,-0.39,1.1,9.86,5.1,-5.0,10.0,Pocket
TEL_000284,T012,2026-08-14 18:47:00,11,13.061207,77.60738,919.2,33.1,-0.72,0.59,9.17,4.2,-1.1,-5.9,Pocket
TEL_000285,T012,2026-08-14 18:48:00,12,13.060288,77.610648,919.7,32.3,-0.54,-0.28,9.76,-0.3,2.9,3.4,Pocket
TEL_000286,T012,2026-08-14 18:49:00,13,13.06022,77.607086,924.7,33.9,0.18,0.54,10.01,4.9,3.8,12.7,Pocket
TEL_000287,T012,2026-08-14 18:50:00,14,13.062671,77.604646,922.8,32.9,0.67,-0.33,10.29,-0.7,2.5,-7.2,Pocket
TEL_000288,T012,2026-08-14 18:51:00,15,13.061035,77.601695,918.0,32.1,0.34,-0.27,9.78,-0.4,0.2,-10.2,Pocket
TEL_000289,T012,2026-08-14 18:52:00,16,13.064571,77.60148,920.7,33.7,-0.81,0.55,9.81,3.6,-10.6,-6.9,Pocket
TEL_000290,T012,2026-08-14 18:53:00,17,13.067454,77.603765,918.4,35.0,-0.38,0.46,9.9,0.9,-6.1,4.0,Pocket
TEL_000291,T012,2026-08-14 18:54:00,18,13.063904,77.60346,916.1,33.9,-0.04,-0.39,9.39,-5.0,1.6,-7.0,Pocket
TEL_000292,T012,2026-08-14 18:55:00,19,13.063953,77.606928,921.6,33.0,-0.4,-0.33,9.75,-3.5,-5.7,-8.8,Pocket
TEL_000293,T012,2026-08-14 18:56:00,20,13.065335,77.603587,922.6,34.4,-0.14,0.5,9.74,-0.0,-7.2,12.9,Pocket
TEL_000294,T012,2026-08-14 18:57:00,21,13.063447,77.601207,921.8,28.9,0.83,-1.91,10.0,-3.8,6.8,-1.2,Pocket
TEL_000295,T012,2026-08-14 18:58:00,22,13.063594,77.604462,919.8,31.0,0.19,0.73,9.54,5.7,2.9,-19.1,Pocket
TEL_000296,T012,2026-08-14 18:59:00,23,13.065775,77.606811,922.6,30.5,-0.27,-0.17,10.22,-3.1,-3.2,0.9,Pocket
TEL_000297,T012,2026-08-14 19:00:00,24,13.063382,77.604388,917.5,32.4,0.96,0.64,10.14,5.5,2.7,-4.9,Pocket
TEL_000298,T012,2026-08-14 19:01:00,25,13.059819,77.604448,924.4,33.9,0.92,0.54,10.04,0.3,12.2,-4.2,Pocket
TEL_000299,T012,2026-08-14 19:02:00,26,13.060382,77.60787,920.2,33.0,0.57,-0.33,10.94,-1.8,-0.4,-22.8,Pocket
TEL_000300,T012,2026-08-14 19:03:00,27,13.057324,77.605941,918.1,34.4,1.16,0.5,9.45,3.7,12.8,-3.7,Pocket
TEL_000301,T012,2026-08-14 19:04:00,28,13.059947,77.603272,917.0,35.6,0.16,0.42,9.46,2.5,6.5,3.2,Pocket
TEL_000302,T012,2026-08-14 19:05:00,29,13.062192,77.606107,916.2,34.4,-0.85,-0.42,9.56,-1.2,-5.7,-5.9,Pocket
TEL_000303,T012,2026-08-14 19:06:00,30,13.062192,77.606107,921.3,0.0,0.12,-1.87,10.3,-9.6,1.8,5.5,Pocket
TEL_000304,T013,2026-08-15 20:23:00,0,13.033699,77.616629,923.4,0.0,0.12,0.0,9.39,4.4,0.8,-0.1,Handlebar_Mount
TEL_000305,T013,2026-08-15 20:24:00,1,13.033916,77.616208,923.3,4.5,0.22,1.56,10.18,5.0,0.6,2.0,Handlebar_Mount
TEL_000306,T013,2026-08-15 20:25:00,2,13.034723,77.61651,923.3,8.2,0.05,1.31,9.55,4.9,0.6,2.5,Handlebar_Mount
TEL_000307,T013,2026-08-15 20:26:00,3,13.035091,77.61502,916.8,14.6,0.12,2.21,10.27,6.3,5.0,9.1,Handlebar_Mount
TEL_000308,T013,2026-08-15 20:27:00,4,13.033098,77.615146,923.4,19.0,-0.33,1.52,9.56,5.6,-5.4,-5.0,Handlebar_Mount
TEL_000309,T013,2026-08-15 20:28:00,5,13.030715,77.61527,923.7,22.7,-0.18,1.28,10.2,4.6,-5.5,-3.5,Handlebar_Mount
TEL_000310,T013,2026-08-15 20:29:00,6,13.030444,77.612815,916.3,23.5,0.39,0.3,10.46,3.7,-0.9,-9.3,Handlebar_Mount
TEL_000311,T013,2026-08-15 20:30:00,7,13.027705,77.613316,915.7,26.5,-0.22,1.03,7.1,5.0,0.7,-18.4,Handlebar_Mount
TEL_000312,T013,2026-08-15 20:31:00,8,13.029552,77.611204,921.8,26.7,-0.24,0.08,9.51,-2.8,-6.6,1.0,Handlebar_Mount
TEL_000313,T013,2026-08-15 20:32:00,9,13.027316,77.613306,922.4,29.2,0.51,0.85,10.15,5.2,10.7,-9.8,Handlebar_Mount
TEL_000314,T013,2026-08-15 20:33:00,10,13.028329,77.610431,922.0,29.0,0.85,-0.06,10.78,-2.0,4.4,-1.3,Handlebar_Mount
TEL_000315,T013,2026-08-15 20:34:00,11,13.026872,77.607778,921.6,28.8,-0.59,-0.05,9.15,0.9,-1.9,-3.1,Handlebar_Mount
TEL_000316,T013,2026-08-15 20:35:00,12,13.02566,77.605016,915.2,28.7,1.48,-0.05,9.84,0.2,13.8,-21.6,Handlebar_Mount
TEL_000317,T013,2026-08-15 20:36:00,13,13.027856,77.607395,921.4,30.8,0.08,0.74,10.09,2.1,-3.1,24.8,Handlebar_Mount
TEL_000318,T013,2026-08-15 20:37:00,14,13.029985,77.61008,921.4,32.6,-0.48,0.62,9.34,0.8,0.6,-15.4,Handlebar_Mount
TEL_000319,T013,2026-08-15 20:38:00,15,13.028902,77.606906,920.2,31.9,-0.17,-0.26,9.49,-0.8,-1.1,-0.4,Handlebar_Mount
TEL_000320,T013,2026-08-15 20:39:00,16,13.032089,77.605408,917.1,33.5,0.03,0.56,9.84,4.2,-0.1,0.0,Handlebar_Mount
TEL_000321,T013,2026-08-15 20:40:00,17,13.029714,77.602612,920.0,34.9,0.39,0.47,9.69,1.1,1.4,18.3,Handlebar_Mount
TEL_000322,T013,2026-08-15 20:41:00,18,13.028565,77.606327,918.5,37.0,-0.64,0.73,10.14,3.6,-8.6,-12.6,Handlebar_Mount
TEL_000323,T013,2026-08-15 20:42:00,19,13.031166,77.603324,924.7,37.8,0.69,0.28,10.41,2.5,5.4,3.5,Handlebar_Mount
TEL_000324,T013,2026-08-15 20:43:00,20,13.027727,77.601696,917.5,36.2,-0.09,-0.54,10.21,-4.5,-2.1,-10.4,Handlebar_Mount
TEL_000325,T013,2026-08-15 20:44:00,21,13.031393,77.601828,918.9,34.9,-0.47,-0.46,10.74,-0.6,-11.8,14.5,Handlebar_Mount
TEL_000326,T013,2026-08-15 20:45:00,22,13.032452,77.598195,922.5,36.0,-0.46,0.4,9.59,3.6,-7.1,-1.1,Handlebar_Mount
TEL_000327,T013,2026-08-15 20:46:00,23,13.034148,77.601424,915.2,34.7,-0.35,-0.45,10.3,2.3,5.9,-10.7,Handlebar_Mount
TEL_000328,T013,2026-08-15 20:47:00,24,13.03699,77.603538,924.7,33.7,0.58,-0.37,10.19,-0.8,6.4,7.9,Handlebar_Mount
TEL_000329,T013,2026-08-15 20:48:00,25,13.03699,77.603538,920.7,0.0,-0.07,-2.58,9.48,-8.3,-1.9,2.9,Handlebar_Mount
TEL_000330,T014,2026-08-16 21:19:00,0,13.054477,77.597556,922.8,0.0,-0.15,0.0,7.45,-3.3,0.2,-5.0,Handlebar_Mount
TEL_000331,T014,2026-08-16 21:20:00,1,13.054645,77.596872,920.6,6.7,-0.05,2.33,10.45,9.0,-7.7,-2.8,Handlebar_Mount
TEL_000332,T014,2026-08-16 21:21:00,2,13.053256,77.597029,922.4,13.3,-0.34,2.29,10.57,10.7,1.7,21.8,Handlebar_Mount
TEL_000333,T014,2026-08-16 21:22:00,3,13.054943,77.598077,921.5,18.9,0.7,1.93,10.31,10.0,1.5,-17.6,Handlebar_Mount
TEL_000334,T014,2026-08-16 21:23:00,4,13.053366,77.599513,915.1,20.3,-0.26,0.51,10.67,0.1,-2.9,13.1,Handlebar_Mount
TEL_000335,T014,2026-08-16 21:24:00,5,13.052219,77.59729,915.5,23.8,-0.74,1.2,10.76,5.3,-4.4,-14.0,Handlebar_Mount
TEL_000336,T014,2026-08-16 21:25:00,6,13.053158,77.594645,921.1,26.7,-0.05,1.01,10.3,3.0,1.3,8.0,Handlebar_Mount
TEL_000337,T014,2026-08-16 21:26:00,7,13.051023,77.592441,922.4,29.2,-0.3,0.85,10.73,2.9,4.5,13.8,Handlebar_Mount
TEL_000338,T014,2026-08-16 21:27:00,8,13.052139,77.595278,919.9,29.0,0.59,-0.06,9.81,-2.6,2.3,-5.9,Handlebar_Mount
TEL_000339,T014,2026-08-16 21:28:00,9,13.049613,77.595657,924.5,24.3,-0.25,-1.61,9.47,-6.0,-1.7,-10.5,Handlebar_Mount
TEL_000340,T014,2026-08-16 21:29:00,10,13.049429,77.592804,915.1,27.2,0.36,0.98,10.32,0.8,-1.7,-4.8,Handlebar_Mount
TEL_000341,T014,2026-08-16 21:30:00,11,13.046756,77.591233,917.5,29.5,0.54,0.82,10.01,3.2,-0.1,-3.4,Handlebar_Mount
TEL_000342,T014,2026-08-16 21:31:00,12,13.047155,77.587946,918.4,31.5,-1.02,0.69,10.69,0.3,-7.4,6.4,Handlebar_Mount
TEL_000343,T014,2026-08-16 21:32:00,13,13.050298,77.589691,918.1,34.2,0.17,0.91,10.2,3.8,4.0,8.1,Handlebar_Mount
TEL_000344,T014,2026-08-16 21:33:00,14,13.053744,77.588288,922.2,35.4,-0.78,0.44,10.24,-0.6,-4.2,5.5,Handlebar_Mount
TEL_000345,T014,2026-08-16 21:34:00,15,13.053561,77.59212,916.0,36.5,-0.73,0.37,10.42,0.4,-6.8,-12.7,Handlebar_Mount
TEL_000346,T014,2026-08-16 21:35:00,16,13.049872,77.592154,923.1,35.1,-0.22,-0.47,10.33,-3.7,-3.8,12.4,Handlebar_Mount
TEL_000347,T014,2026-08-16 21:36:00,17,13.052771,77.594244,924.1,34.0,-0.01,-0.4,9.71,1.0,-0.3,-1.6,Handlebar_Mount
TEL_000348,T014,2026-08-16 21:37:00,18,13.054572,77.597487,919.7,35.3,-0.51,0.45,11.02,-0.1,1.7,-7.9,Handlebar_Mount
TEL_000349,T014,2026-08-16 21:38:00,19,13.058194,77.596288,917.3,36.3,0.42,0.37,10.16,0.2,1.8,7.8,Handlebar_Mount
TEL_000350,T014,2026-08-16 21:39:00,20,13.062007,77.597153,917.1,37.2,-1.41,0.31,9.93,-0.2,-9.1,7.2,Handlebar_Mount
TEL_000351,T014,2026-08-16 21:40:00,21,13.064669,77.600131,915.2,38.0,-1.82,0.26,9.39,1.8,-15.2,-4.3,Handlebar_Mount
TEL_000352,T014,2026-08-16 21:41:00,22,13.06664,77.596585,923.6,38.6,0.65,0.22,10.42,4.2,4.8,-1.0,Handlebar_Mount
TEL_000353,T014,2026-08-16 21:42:00,23,13.065763,77.60061,916.8,39.2,-0.88,0.19,9.96,-1.3,-11.7,-9.5,Handlebar_Mount
TEL_000354,T014,2026-08-16 21:43:00,24,13.062554,77.601897,918.0,32.9,-2.45,-2.18,9.6,-8.6,-17.1,17.1,Handlebar_Mount
TEL_000355,T014,2026-08-16 21:44:00,25,13.062523,77.605271,922.0,32.1,-0.37,-0.27,9.94,3.3,-4.9,13.3,Handlebar_Mount
TEL_000356,T014,2026-08-16 21:45:00,26,13.058983,77.605362,921.1,33.7,-0.64,0.55,9.88,2.2,-4.9,11.0,Handlebar_Mount
